X,Y,se_sdo_rowid,se_anno_cad_data,bezirk,adresse,anzahl,art_kat
16.35854923882372,48.216235886547892,288818,,9,"Rooseveltplatz ggü. 11, Günthergasse",8,0
16.349106948818957,48.226178192974338,288819,,18,"Währinger Gürtel, Gentzgasse",8,0
16.356816098455692,48.215536877141709,288820,,9,Frankgasse 4,8,0
16.349037878046826,48.226183084076759,288821,,18,Gentzgasse ggü. 1,8,0
16.388120536563722,48.198375188036088,288822,,3,Engelsberggasse 4,8,0
16.35112962516941,48.225829029299049,288823,,9,"Sechsschimmelgasse 21, Lustkandlgasse",6,0
16.443869631454103,48.251023012768137,288824,,22,"Kagraner Platz U1-Station, Doningasse",42,0
16.358753983141199,48.196579057338553,288825,,5,Rechte Wienzeile ggü. 43,6,0
16.385124103057702,48.211383561757913,288826,,3,"Obere Weißgerberstraße, Hermannpark",6,0
16.38641578984069,48.212152512898236,288827,,3,Hermannpark,14,0
16.382691199601492,48.211694110439993,288828,,1,Donaukanal - Aspernbrücke,6,0
16.378438219405673,48.21139292100613,288829,,1,Schwedenplatz 2,8,0
16.379876468422285,48.208800908675435,288830,,1,Dominikanerbastei ggü. 8,8,0
16.392218678279523,48.209103108091561,288831,,3,Löwengasse 29,6,0
16.340514269590141,48.211810044079947,288832,,8,Uhlplatz 3,8,0
16.379131904306622,48.209245354049571,288833,,1,Barbaragasse 1,6,0
16.351944956425388,48.21039222974224,288101,,8,Schmidgasse 15,12,0
16.420854034097172,48.234601871158105,288102,,22,"Wagramer Straße 19, Haupteingang Tower",16,0
16.375496033071581,48.219114268414131,288103,,2,Raimundgasse 3-5,6,0
16.344013626717558,48.213168338111196,288104,,8,Laudongasse 46,6,0
16.413938836252772,48.286369511012474,288105,,21,"Brünner Straße, Hahnemanngasse",6,0
16.301507103664818,48.214132229577928,288106,,16,Ottakringer Straße 266,8,0
16.370089059747201,48.22681867759777,288107,,20,Jägerstraße 1,8,0
16.340325242251691,48.189405265608201,288108,,6,Eisvogelgasse 2A,10,0
16.353155266013133,48.210625392934261,288109,,8,Schmidgasse 12,8,0
16.421745558548356,48.235083458089846,288110,,22,"Wagramer Straße 19, Zugang Hotel",16,0
16.345358978160384,48.213150727366127,288111,,8,"Laudongasse 40, Feldgasse",8,0
16.351361514550447,48.212259345412313,288112,,8,Lange Gasse 58,4,0
16.295953740942018,48.185269586943498,288113,,13,Lainzer Straße 14A,6,0
16.345606606605223,48.21425590269768,288114,,8,Feldgasse 6-8,8,0
16.343941046469237,48.213674054179876,288115,,8,Albertgasse 50,4,0
16.385132842867552,48.193971787786531,288116,,3,"Mechelgasse 2, Jacquingasse",6,0
16.354706614812223,48.210662563276173,288117,,8,Schmidgasse 1,8,0
16.390129169004084,48.205324753475622,288118,,3,"Esteplatz ggü. 3, Uchatiusgasse",8,0
16.35157352667833,48.211485454595419,288119,,8,Lange Gasse 52,6,0
16.365076318102215,48.213739701683139,288120,,1,Helfersdorferstraße 9-15,12,0
16.355218283901486,48.210306682191259,288121,,8,Friedrich-Schmidt-Platz 3,8,0
16.344822758182101,48.213153600576248,288122,,8,Laudongasse 42,6,0
16.364370604779825,48.217480629812854,288123,,9,Schlickplatz 4,6,0
16.351971694901867,48.210186480213366,288124,,8,Lange Gasse 36,12,0
16.342685936360656,48.215082238636825,288125,,8,Bennogasse 33,8,0
16.342587626994288,48.213190567410223,288126,,8,Laudongasse 54,6,0
16.341924939296447,48.214994227942483,288127,,8,Blindengasse 54,6,0
16.352002089969417,48.211964327284861,288128,,8,Florianigasse 18,18,0
16.329394985513815,48.20131500526842,288129,,15,Tellgasse 1,6,0
16.34065515384248,48.212039229492753,288130,,8,Uhlplatz Süd,8,0
16.344387798379838,48.214206732961969,288131,,8,Breitenfelder Gasse 10,4,0
16.351549949205463,48.211561683900619,288132,,8,Lange Gasse 52,4,0
16.354171742253353,48.210294468299622,288133,,8,Lenaugasse 9,4,0
16.354253885830257,48.210336084724794,288134,,8,Lenaugasse 10,8,0
16.352045048128943,48.212553841640755,288135,,8,Lammgasse 6,8,0
16.340381737519767,48.213119859444113,288136,,8,Laudongasse 73,6,0
16.346144148734137,48.213246931197375,288137,,8,"Skodagasse, Laudongasse",8,0
16.342591554595021,48.213601761847798,288138,,8,Bennogasse 16,4,0
16.299677691349739,48.208354388328893,288139,,16,Flötzersteig 4,6,0
16.313755291620783,48.218441912838479,288140,,16,Seeböckgasse 30A,8,0
16.351643386688405,48.210600489980862,288141,,8,"Maria-Treu-Gasse 2, Lange Gasse (Ecke)",8,0
16.356967126949243,48.171434663779166,288142,,10,"Troststraße 96, Gußriegelstraße",8,0
16.379155573692501,48.171254097585987,288143,,10,"Gellertgasse 63, Favoritenstraße",6,0
16.408359668454715,48.254758090618978,288144,,21,Schefflerstraße 28,6,0
16.397893346581434,48.13654336746815,288145,,10,"Bischofsplatz (Biotop), ggü. Hintere Liesingbachstraße 1",6,0
16.278988833310727,48.196007553291324,288146,,14,Kefergasse 22,8,0
16.350148567698003,48.155438432767504,288147,,10,"Tesarekplatz, Otto-Probst-Straße ONr.14",8,0
16.363556750960164,48.178905480151919,288148,,10,Gudrunstraße 187,6,0
16.353389694454897,48.227368859250468,288149,,9,Schubertgasse 11,8,0
16.299162160895399,48.187571574490775,288150,,13,Dommayergasse 12,5,0
16.36383031581515,48.216339430263467,288151,,9,Kolingasse 14,8,0
16.362019816609767,48.176476470754288,288152,,10,"Quellenstraße 144, Bernhardtstalgasse",8,0
16.380563697250626,48.170406524051209,288153,,10,"Friedrich-Knauer-Gasse 2, Kennergasse",8,0
16.28247534044716,48.135430071216604,288154,,23,Breitenfurter Straße ggü. 358,12,0
16.320694700093288,48.224665449841545,288155,,17,Richthausenstraße 2-4,8,0
16.287836571452345,48.137852099075232,288156,,23,Breitenfurter Straße 381A,8,0
16.350430194025339,48.215085388982892,288157,,9,Alser Straße 8,10,0
16.403253063095303,48.188237531787124,288158,,3,Helmut-Qualtinger-Gasse,30,0
16.306844949933591,48.228111098891148,288159,,17,Alszeile 73,6,0
16.337816089722104,48.218895193994783,288160,,17,Syringgasse 11,6,0
16.35624773756793,48.221881554231061,288161,,9,Boltzmanngasse ggü. 10,8,0
16.319039651330666,48.221722342261685,288162,,17,Redtenbachergasse 79,12,0
16.322581954527532,48.220932888901693,288163,,17,"Hernalser Hauptstraße 123, Wichtelgasse",4,0
16.328728046700988,48.184992728076388,288164,,15,Pillergasse  10,6,0
16.281823019537988,48.187343226989718,288165,,13,"Hietzinger Hauptstraße, Hummelgasse",8,0
16.283450663809202,48.176864545314963,288166,,13,Lainzer Straße 144,8,0
16.329696314424375,48.197578153677647,288167,,15,Benedikt-Schellinger-Gasse 13,6,0
16.329411100486428,48.20257330593423,288168,,15,Kriemhildplatz 10,6,0
16.332847379804537,48.189538858456991,288169,,15,Herklotzgasse 31,4,0
16.364600900744488,48.227130219110208,288170,,9,"Friedensbrücke, U-Bahnstation",16,0
16.35726949634471,48.227133379643995,288171,,9,Lichtentalergasse ggü. 4,8,0
16.28436120202376,48.189486803444083,288172,,13,Feldmühlgasse  26,10,0
16.362974277143302,48.21851488208997,288173,,9,"Berggasse 19, links von Einfahrt",6,0
16.289194391976672,48.163662583774183,288174,,13,Gallgasse  71,6,0
16.337514977232008,48.189322877002873,288175,,15,Ullmannstraße 2,8,0
16.349354852504103,48.206235948252356,288176,,7,Neubaugasse 88,6,0
16.373916829656189,48.203721586876235,288177,,1,Fichtegasse 2A,8,0
16.329615735925987,48.221337848050894,288178,,17,Lacknergasse 27,6,0
16.331044233040164,48.218812001727905,288179,,17,Hormayrgasse 2-4,14,0
16.328800414196159,48.220148715262738,288180,,17,"Rötzergasse 45, Lacknergasse",10,0
16.327170158874825,48.220771826736424,288181,,17,"Rötzergasse, Rosensteingasse",8,0
16.29863268318697,48.187005937282713,288182,,13,Auhofstraße 4,8,0
16.364022063270177,48.216424081395104,288183,,9,"Kolingasse ggü. 16, Peregringasse",8,0
16.331570816079342,48.201174610087669,288184,,15,Vogelweidplatz 15,8,0
16.356930633146337,48.205494980032519,288185,,7,Neustiftgasse 1,8,0
16.365261444432917,48.220767559775233,288186,,9,Hahngasse 17,6,0
16.337098281368554,48.1923491307803,288187,,15,Gebrüder-Lang-Gasse 4,8,0
16.362201616483038,48.215484193539261,288188,,9,Kolinstraße 6,6,0
16.362544295446444,48.222346274069714,288189,,9,Pramergasse 7,6,0
16.380712171642028,48.149909800403414,288190,,10,Stockholmer Platz 18,6,0
16.354387730683847,48.210134211668809,288191,,8,Lenaugasse 8,4,0
16.346666325630725,48.213190640891511,288192,,8,Laudongasse 36,8,0
16.349927961215815,48.211769039826898,288193,,8,Florianigasse 27,6,0
16.406861939755117,48.252854615592028,288194,,21,Scheffelstraße 13,6,0
16.390810128949333,48.187391701693649,288195,,3,Ghehastraße 3,6,0
16.36352012610147,48.22775198079291,288196,,9,Spittelauer Lände 11,12,0
16.350014069677133,48.211699332322496,288197,,8,Piaristengasse 49,8,0
16.347924061169063,48.207979621470024,288198,,8,Pfeilgasse 3,28,0
16.348889075691936,48.207941458637855,288199,,8,Pfeilgasse 1A,28,0
16.359128849127988,48.196828435948227,288200,,5,"Kettenbrückengasse, Ausgang U4-Station",18,0
16.348620815970634,48.208074425426801,288201,,8,Pfeilgasse 2,8,0
16.349149967600805,48.207886804650059,288202,,8,Zeltgasse 13,4,0
16.349154023748387,48.207964667118468,288203,,8,"Zeltgasse 14, Strozzigasse",8,0
16.375904261078794,48.213968356066488,288204,,2,Obere Donaustraße 85-89,8,0
16.351014430326178,48.185923504722382,288205,,5,"Einsiedlerplatz 7, Arbeitergasse",8,0
16.39219169999668,48.14441413091243,288206,,10,"Alma-Rosé-Gasse, Fontanastraße",6,0
16.355211186349234,48.186044596033682,288207,,5,Siebenbrunnengasse 44,10,0
16.369909258169105,48.233614129055866,288208,,20,"Jägerstraße 47, Pappenheimgasse",8,0
16.368997236021315,48.199179676042057,288209,,4,Karlsplatz 13 - Resselgasse,16,0
16.403420093636729,48.188364948733579,288210,,3,Helmut-Qualtinger Gasse 3,18,0
16.4932293442264,48.251249140488675,288211,,22,Breitenleer Straße ggü. 226,6,0
16.424160207809582,48.223498597466374,288212,,22,Berchtoldgasse 1,12,0
16.374494838344315,48.181819824528247,288213,,10,Columbusplatz 1-2,16,0
16.378621306089219,48.238174529426296,288214,,20,Platz der Kinderrechte,8,0
16.37256666956111,48.228867842166402,288215,,20,"Karl-Meißl-Straße 8, Petraschgasse",4,0
16.313296866328248,48.136669770380259,288216,,23,"Perfektastraße U6, ggü. Perfektastraße 68",22,1
16.369662593353446,48.243882223539046,288217,,20,Lorenz Müller Gasse 1A,22,0
16.352357147881509,48.208143437513201,288218,,8,Lange Gasse 21-23,8,0
16.320668410779177,48.212821552755592,288219,,16,Wichtelgasse ggü. 17,6,0
16.387616691057573,48.246443657606385,288220,,21,"Donauinselplatz, Schulschiff",32,0
16.352167772857158,48.18445143861733,288221,,5,"Obere Amtshausgasse 30, Siebenbrunnengasse",5,0
16.37890477206092,48.237665044220719,288222,,20,Dresdner Straße 45,8,0
16.280214155580097,48.190039942655282,288223,,13,"Auhofstraße 90, Mantlergasse",4,0
16.359802097576349,48.190234871223282,288224,,5,Schloßgasse 11,10,0
16.31097479874277,48.211489927997235,288225,,16,"Hasnerstraße, Station U3",20,1
16.359233578552953,48.187577215701516,288226,,5,Siebenbrunnengasse 15,8,0
16.32255456021262,48.187166062111793,288227,,15,Weiglgasse 10 ggü. 11,6,0
16.34957461737093,48.182348817247657,288228,,5,Siebenbrunnengasse 86,16,0
16.306017712127854,48.212416943134698,288229,,16,"Maroltingergasse  69-71, Seite Hasnerstraße",8,0
16.367151037863074,48.222260818426854,288230,,9,Roßauer Lände 23,8,0
16.40099718120603,48.221607960547665,288231,,2,Ennsgasse 5,6,0
16.47287388454534,48.246248964546147,288232,,22,"Jakob-Bindel-Platz, Pastinakweg",8,0
16.359812532084348,48.195204584096508,288233,,5,Grüngasse 3,6,0
16.35030345611538,48.182902252732262,288234,,5,Siebenbrunnengasse 80,6,0
16.386104551273242,48.192652983598919,288235,,3,Fasangasse 19,4,0
16.355709223045096,48.189937321305933,288236,,5,Bräuhausgasse 11,16,0
16.400614562873667,48.262370933367734,288237,,21,Brünner Straße 36,8,0
16.30940693852045,48.205114339070725,288238,,16,"Opfermanngasse, U-Bahnstation Kendlerstraße",8,0
16.353205527876263,48.185180790978173,288239,,5,Siebenbrunnenplatz 4,8,0
16.352282501389322,48.187781329992582,288240,,5,Margaretenstraße 125,5,0
16.387255431580208,48.293962192178803,288241,,21,Dr.-Albert-Geßmann-Gasse 32,6,0
16.353907212469586,48.193593352271357,288242,,6,"Spörlinggasse, Linke Wienzeile",8,0
16.386174397810045,48.19302446231746,288243,,3,Fasangasse 15,10,0
16.348456641995678,48.206497336528081,288244,,7,Lerchenfelder Straße 53,6,0
16.35905676123183,48.19667400126427,288245,,5,"U4 Kettenbrückengasse, Rechte Wienzeile",8,0
16.389858128611504,48.206400078385904,288246,,3,Geusaugasse 9,6,0
16.340349712518798,48.192690796876114,288247,,6,Mittelgasse 24,6,0
16.380979851788457,48.213543455004938,288248,,2,Große Mohrengasse 6,8,0
16.37394900695373,48.216876552670378,288249,,2,Obere Donaustraße 65,12,0
16.354580024823164,48.202255534453649,288250,,7,Stiftgasse 21,8,0
16.420019339861277,48.132279471432007,288251,,10,Klederinger Straße - Johanneskirche,8,0
16.370414891868496,48.192323828155509,288252,,4,Möllwaldplatz 1,6,0
16.363612657912533,48.191540139869467,288253,,4,Mittersteig 11,8,0
16.370585805631272,48.18950411062464,288254,,4,Graf-Starhemberg-Gasse 19,6,0
16.350246662164391,48.210595499843691,288255,,8,"Jodok-Fink-Platz, Piaristengasse",8,0
16.37014756523352,48.203346792958264,288256,,1,Kärntner Straße ggü. 51,12,0
16.373764650980089,48.199577607601192,288257,,4,Lothringerstraße 2,8,0
16.365986770096104,48.211784631875091,288258,,1,Freyung 7,16,0
16.38885464089897,48.224863728536299,288259,,2,Nordbahnstraße 26,6,0
16.36653874041707,48.228816305194741,288260,,20,Treustraße 26,86,0
16.377323486282414,48.208099081700773,288261,,1,Wollzeile 27,6,0
16.283800548501052,48.134504210321325,288262,,23,"Liesing Bahnhof, über Fröhlichgasse",5,0
16.34396114890172,48.209739000660676,288263,,8,Albertgasse 20,8,0
16.333508679042144,48.187878090333911,288264,,15,Stiegergasse 20,8,0
16.360562599388221,48.225994767745654,288265,,9,"Althanstraße 6, Julius-Tandler-Platz",16,0
16.406949701490099,48.255136265305765,288266,,21,Hoßplatz ggü. 16,10,0
16.385829841479723,48.197762372297255,288267,,3,Streichergasse 7,6,0
16.383056602999815,48.217190369726815,288268,,2,Große Mohrengasse 29,6,0
16.400158579023557,48.257444437600846,288269,,21,"Schloßhofer Straße ggü. 11, Franz -Jonas-Platz",36,0
16.404418976224239,48.257278237087036,288270,,21,"Patriziagasse, Freytaggasse 32",6,0
16.351313340953258,48.19531155271644,288271,,6,"Esterhazygasse 13, Gumpendorfer Straße 69",6,0
16.400029674950868,48.255624170740305,288272,,21,"Franklinstraße, U/6 - Station",24,0
16.383782897820655,48.276684104077454,288273,,21,Tomaschekstraße 44,8,0
16.468671616442187,48.219128983566321,288274,,22,"Buchsgasse ggü. Langobardenstraße, Unter U2-Trasse",128,1
16.366390832700421,48.260325808585023,288275,,19,Nußdorfer Platz 6,8,0
16.380046382393793,48.229418850345077,288276,,20,Nordwestbahnstraße 8-10,10,0
16.362261350656272,48.226876036347534,288277,,9,Spittellauer Platz 1,8,0
16.340770011909612,48.209435386472819,288278,,8,Pfeilgasse 42,2,0
16.38329832695738,48.199082364179041,288279,,3,Neulinggasse 37,6,0
16.403813964371341,48.19781001572926,288280,,3,Hagenmüllergasse 30,12,0
16.344013690579555,48.194292065634329,288281,,6,Stumpergasse 43,6,0
16.39741430195004,48.257719486932459,288282,,21,"Am Spitz ggü. 1, Amtshaus rechtsseitig",6,0
16.369859248051519,48.228399794540437,288283,,20,Staudingergasse 9,4,0
16.396561541561539,48.201643308344593,288284,,3,Erdbergstraße 29,8,0
16.36442292676179,48.222306255952525,288285,,9,D' Orsay-Gasse 2,10,0
16.461375661231578,48.235135683673754,288286,,22,Stadlauer Straße 53,10,0
16.340365810397373,48.209487976453154,288287,,8,Pfeilgasse 46,2,0
16.341796888730286,48.196211849725465,288288,,6,"Mariahilfer Straße ggü. 121, Stumpergasse",6,0
16.355011422835673,48.19673211616972,288289,,6,Eggerthgasse 3,4,0
16.345532851454124,48.208845859476227,288290,,8,"Lerchengasse 19, Tigerpark",8,0
16.293260374202479,48.144391967408048,288291,,23,Breitenfurter Straße 270,6,0
16.353052519651314,48.211426475024027,288292,,8,Buchfeldgasse 16,6,0
16.354477496376244,48.211619779539753,288293,,8,Wickenburggasse 2,8,0
16.348357521958039,48.213159355942103,288294,,8,Laudongasse 29-31,6,0
16.348772304382194,48.210923743380839,288295,,8,Lederergasse ggü. 11,6,0
16.344022292905901,48.209601113082705,288296,,8,Albertgasse 18-22,10,0
16.34496059654689,48.208576172910568,288297,,8,"Tigergasse 18, Tigerpark",8,0
16.306792681350629,48.210383768731305,288298,,16,Lorenz-Mandl-Gasse 36-38,8,0
16.353990825204725,48.213215829497649,288299,,8,Wickenburggasse 15,3,0
16.374943444262346,48.199770550479187,288300,,4,Schwarzenbergplatz 14,6,0
16.354019037223427,48.213164357184702,288301,,8,Wickenburggasse 13,8,0
16.354269336560982,48.212472949880727,288302,,8,"Wickenburggasse 8, links neben Eingang Arbeits- u. Sozialgericht",8,0
16.354146191097492,48.21224148511898,288303,,8,Florianigasse 6,4,0
16.389656070745861,48.191267805190535,288304,,3,Kleistgasse 11,6,0
16.367673899224233,48.201241736382663,288305,,1,"Friedrichstraße 6, U/1-Station Karlsplatz",6,0
16.387864736584909,48.218662120810784,288306,,2,Aloisgasse 5,6,0
16.323240334574866,48.209596916481829,288307,,16,Hasnerstraße 78,10,0
16.36300818538982,48.168040374347925,288308,,10,Zohmanngasse 28,6,0
16.391667673547943,48.217143944079737,288309,,2,"Praterstern, ggü. Franzensbrückenstraße",14,0
16.272546205562989,48.166664594790689,288310,,13,"Dr.-Schober-Straße 1, Front Hermesstraße",6,0
16.344539342708043,48.208935724986368,288311,,8,Pfeilgasse 20,8,0
16.387607211168664,48.262127924616195,288312,,21,Jedleseer Straße 66-94,8,0
16.354882906256666,48.208984875818544,288313,,8,Auerspergstraße ggü. 19,6,0
16.363397394581277,48.21919737209388,288314,,9,Porzellangasse 4,8,0
16.341876698159982,48.209292685980031,288315,,8,Stolzenthalergasse 9,4,0
16.329567773828408,48.231236918871133,288316,,18,Gentzgasse ggü. 158,8,0
16.369869099358041,48.215689720182262,288317,,1,Esslinggasse 12,6,0
16.362576514815274,48.21575708620054,288318,,9,Kolingasse 8,12,0
16.306296464020196,48.217860372392217,288319,,16,Wilhelminenstraße 91,12,0
16.37861059401769,48.198384974421522,288320,,3,Strohgasse 28,6,0
16.381908238167956,48.219516824722511,288321,,2,Novaragasse 6,10,0
16.399615028653823,48.255817113900065,288322,,21,"Franklinstraße, Unterführung U6-Schnellbahn",40,1
16.359897405445121,48.197576755690427,288323,,6,Köstlergasse 1,8,0
16.362791786734494,48.225880759366873,288324,,9,Rotenlöwengasse 5,10,0
16.38654116604782,48.22296305770822,288325,,2,Volkertplatz Durchfahrtsstraße Markt,6,0
16.37650254543837,48.199542592673005,288326,,3,Am Heumarkt 10,6,0
16.334083471484433,48.202445939506532,288327,,15,Roland-Rainer-Platz,8,0
16.348029014891964,48.210676987601886,288328,,8,Fuhrmannsgasse 5,6,0
16.401554498722884,48.201245869951101,288329,,3,Haidingergasse ggü. 19,10,0
16.401476222243193,48.201153860245931,288330,,3,Haidingergasse 1-15,10,0
16.388484952117604,48.216702580277328,288331,,2,Praterstaße 66,8,0
16.451885099322023,48.278222822602771,288332,,21,"Thayagasse ggü. 34A, ggü. Pulkaugasse",52,0
16.43941219320719,48.211354182709258,288333,,22,U2-Donaustadtbrücke Süd,18,1
16.36087813705506,48.199615727428366,288334,,6,Lehargasse 19,4,0
16.311331382985514,48.198222821746384,288335,,14,Meiselstraße 62,6,0
16.36924290557895,48.236208591036807,288336,,20,Wexstraße 19-23,10,0
16.338820015271885,48.209790356620097,288337,,16,Lerchenfelder Gürtel ggü. 45,16,0
16.311213365524246,48.199986702907928,288338,,14,"Breitenseer Straße ggü. 18, U3 Schweglerstraße",14,0
16.340006810555103,48.209470857366263,288339,,8,Pfeilgasse 53,10,0
16.323561974648399,48.236023326439764,288340,,18,Hockegasse 24,6,0
16.33889789641092,48.20963471883725,288341,,8,Lerchenfelder Gürtel_ggü Pfeilgasse,12,1
16.26161185386038,48.199345043697868,288342,,14,Samhaberplatz 5,6,0
16.355416717137668,48.204275445735568,288343,,7,Burggasse 6-8,12,0
16.354002953071582,48.196826868485665,288344,,6,Kaunitzgasse 9,10,0
16.376343035455477,48.241272619501046,288345,,20,"Schottenaustraße 1, Meldemannstraße",4,0
16.383749604307411,48.218515991163812,288346,,2,Blumauergasse 12,10,0
16.344004446016548,48.193223683139557,288347,,6,Garbergasse 14,6,0
16.468919124949476,48.251921153438111,288348,,22,"Zwerchäckerweg 37, Breiteleerstraße",8,0
16.340060553671737,48.209535300596798,288349,,8,Pfeilgasse 46,6,0
16.358072215336996,48.200783615130838,288350,,6,Mariahilfer Straße 27,8,0
16.361189405310661,48.200027323072398,288351,,6,Gumpendorfer Straße 11-13,6,0
16.321657484402941,48.249081856126836,288352,,19,Nottebohmstraße 52,6,0
16.36557620083132,48.229651318014938,288353,,20,Treustraße 35-43,6,0
16.363761355661769,48.21300595871589,288354,,1,Helferstorferstraße 2,8,0
16.356739389490301,48.200584213901458,288355,,7,Mariahilfer Straße 24,8,0
16.361005110871826,48.202633319268315,288356,,7,"Museumsplatz, Mariahilfer Straße",18,0
16.39646098900025,48.196556740051804,288357,,3,Baumgasse 3,8,0
16.349055535683021,48.193178211802042,288358,,6,"Hirschengasse 1, Gumpendorfer Straße",6,0
16.30991536465373,48.12989005824798,288359,,23,"U6-Siebenhirten, Porschestraße",4,0
16.307288598244998,48.215270701515713,288360,,16,Musilplatz ggü. 9,6,0
16.345924107614636,48.193083474214291,288361,,6,Liniengasse 16,2,0
16.352472272101217,48.194701285496571,288362,,6,Esterhazygasse 7-9,4,0
16.356955448331483,48.200617827332586,288363,,7,Mariahilfer Straße 24,8,0
16.344120798150122,48.1942026567759,288364,,6,Stumpergasse 41,8,0
16.403071898160171,48.203436455123345,288365,,2,Böcklinstraße 98,12,0
16.342841359652592,48.193739742570592,288366,,6,Millergasse 30,4,0
16.357547891825828,48.200779667429146,288367,,7,Mariahilfer Straße 22,10,0
16.346218788392367,48.192449688644032,288368,,6,Stumpergasse 14,6,0
16.319092854720925,48.217960817529857,288369,,16,Rückertgasse 35,6,0
16.361331269373974,48.222655641909,288370,,9,Porzellangasse 40,6,0
16.437707112967647,48.241253357730912,288371,,22,Schrödingerplatz 1,8,0
16.330437630179983,48.196359254656755,288372,,15,Benedikt-Schellinger-Gasse 1 - 3,8,0
16.351665231838123,48.208147130834462,288373,,8,Zeltgasse 1A,8,0
16.319124340916449,48.217480092683743,288374,,16,Seeböckgasse 3,6,0
16.353000187216335,48.195384601975967,288375,,6,Corneliusgasse 1,6,0
16.365767718990579,48.219716462591386,288376,,9,Hahngasse 6,6,0
16.353738123516312,48.214689111448301,288377,,8,Wickenburggasse 23,6,0
16.349078066290453,48.215042266027481,288378,,8,"Alser Straße ggü. 18, Bushaltstelle 13A",6,0
16.366185027852683,48.219089251969073,288379,,9,Berggasse 34,5,0
16.360453836295584,48.217584049905575,288380,,9,Berggasse 6,8,0
16.308571514773735,48.225906683458099,288381,,17,Hernalser Hauptstraße 221,6,0
16.354304103901431,48.212316876886099,288382,,8,"Wickenburggasse 8, Florianigasse",8,0
16.351469803387054,48.208044437139193,288383,,8,Neudeggergasse 23,6,0
16.352422951832423,48.208139345259148,288384,,8,Lange Gasse 21-23,8,0
16.351602199819574,48.20757481355637,288385,,8,Neudeggergasse 17,6,0
16.356115999010751,48.231836056569705,288386,,9,Liechtensteinstraße 128,6,0
16.526904032862017,48.211791807868188,288387,,22,Rosalia-Chladek-Gasse 6,6,0
16.347839891100584,48.214545787994247,288388,,8,Skodagasse 21,6,0
16.358213795456557,48.199676517294947,288389,,6,Fillgradergasse 16,8,0
16.350272917496255,48.210515034677023,288390,,8,Jodok-Fink-Platz,4,0
16.293283386397615,48.185745624503667,288391,,13,Wenzgasse 21,6,0
16.379553745613109,48.243976050417928,288392,,20,Friedrich-Engels-Platz ggü. 21,10,0
16.378103075841867,48.201628932887658,288393,,3,"Lothringer Straße 22, Eislaufverein",16,0
16.322193859682937,48.183282264090117,288394,,12,Schönbrunner Straße 293,6,0
16.31111658707081,48.129328747498725,288395,,23,Basler Gasse 65,6,0
16.333897855024926,48.203903569584071,288396,,15,"Moeringgasse, Gablenzgasse",2,0
16.355536447770682,48.206676559955582,288397,,7,Lerchenfelder Straße - Museumsstraße,6,0
16.334802215043055,48.203106112338993,288398,,15,Geyschlägergasse 13,6,0
16.306243312529304,48.194924125026979,288399,,14,"Missindorfstraße 10, Fenzlgasse",12,0
16.397251150568376,48.196017926462552,288400,,3,Baumgasse 12 - 14,4,0
16.392238980371491,48.199286273806251,288401,,3,"Neulinggasse 8, Arenbergpark",8,0
16.345033987313727,48.207172035408625,288402,,7,Lerchenfelder Straße 79,8,0
16.400633660331263,48.18872451351502,288403,,3,Dr.-Bohr-Gasse 7,20,0
16.369426094624615,48.228987865926989,288404,,20,Heinzelmanngasse 2,6,0
16.387658774919551,48.240896996088928,288405,,20,"Rechter Donaudamm, Fußgängersteg Millenium Tower",24,0
16.336687899399667,48.213891705998293,289312,,16,Brunnengasse ggü. 72,8,0
16.367495485261813,48.210616834428457,289313,,1,"Am Hof 3, Irisgasse",8,0
16.36745345451342,48.210643231886571,289314,,1,Am Hof 3,8,0
16.371637241415421,48.209601871505683,289315,,1,"Bauernmarkt 4, Brandstätte",8,0
16.37279440387308,48.210111321583796,289316,,1,"Bauernmarkt 13, Landskrongasse",8,0
16.376610868707136,48.201732674831135,289317,,1,"Beethovenplatz 1, Kantgasse",16,0
16.359835114214356,48.20638891358243,289318,,1,"Bellariastraße 2, Burging",14,0
16.367941688412159,48.214292400143336,289319,,1,Börseplatz 5,4,0
16.371209471118192,48.201163026372498,289320,,1,"Bösendoferstraße 10, Akademiestraße",6,0
16.363890295888165,48.203985114913237,289321,,1,"Burgring, Babenbergerstraße",6,0
16.362362673939547,48.205239187292904,289322,,1,"Burgring, Heldenplatz",8,0
16.361080372164452,48.228541902167194,289323,,9,Nordbergstraße 13,8,0
16.398301381119769,48.225616953693773,289324,,2,Jakov-Lind-Straße ggü. 30,10,0
16.395986911248702,48.22672014104603,289325,,2,Krakauer Straße ggü. 21,10,0
16.396847507725866,48.227174859405807,289326,,2,Krakauer Straße ggü. 27,10,0
16.38338639428007,48.206949539546976,289327,,3,Sparefrohgasse,12,0
16.365392064503688,48.216999509254897,289328,,1,"Schlickplatz, Ecke Kolingasse",10,0
16.457162630871537,48.228408202333874,289329,,22,Erzherzog-Karl-Straße 129B,8,0
16.392992948263352,48.194085803414886,289330,,3,Eslarngasse 23,8,0
16.34804233280363,48.19418036225531,289331,,6,Hirschengasse 12-14,4,0
16.395949984846748,48.202878797829626,289332,,3,Geusaugasse 48,4,0
16.375152170933294,48.211033837035345,289333,,1,"Rotenturmstraße 21, Fleischmarkt",16,0
16.436552131561665,48.251190375116131,289334,,22,Saikogasse 4,6,0
16.375487117583631,48.211079974520587,289335,,1,"Rotenturmstraße 23, Fleischmarkt",8,0
